Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,1119475,700,LICLOPT,LICI26MAY695CE,27-MAY-2026,OPTSTK,CE,695,0.05,
BFO,1119357,700,LICLOPT,LICI26MAY690CE,27-MAY-2026,OPTSTK,CE,690,0.05,
BFO,1127808,700,LICLOPT,LICI26JUN875PE,25-JUN-2026,OPTSTK,PE,875,0.05,
BFO,1127787,700,LICLOPT,LICI26JUN870PE,25-JUN-2026,OPTSTK,PE,870,0.05,
BFO,1127039,700,LICLOPT,LICI26JUN865PE,25-JUN-2026,OPTSTK,PE,865,0.05,
BFO,1127014,700,LICLOPT,LICI26JUN860PE,25-JUN-2026,OPTSTK,PE,860,0.05,
BFO,1127304,700,LICLOPT,LICI26JUN855PE,25-JUN-2026,OPTSTK,PE,855,0.05,
BFO,1127277,700,LICLOPT,LICI26JUN850PE,25-JUN-2026,OPTSTK,PE,850,0.05,
BFO,1127498,700,LICLOPT,LICI26JUN845PE,25-JUN-2026,OPTSTK,PE,845,0.05,
BFO,1126764,700,LICLOPT,LICI26JUN840PE,25-JUN-2026,OPTSTK,PE,840,0.05,
BFO,1126590,700,LICLOPT,LICI26JUN835PE,25-JUN-2026,OPTSTK,PE,835,0.05,
BFO,1125349,700,LICLOPT,LICI26JUN830PE,25-JUN-2026,OPTSTK,PE,830,0.05,
BFO,1124086,700,LICLOPT,LICI26JUN825PE,25-JUN-2026,OPTSTK,PE,825,0.05,
BFO,1124025,700,LICLOPT,LICI26JUN820PE,25-JUN-2026,OPTSTK,PE,820,0.05,
BFO,1106811,700,LICLOPT,LICI26JUN815PE,25-JUN-2026,OPTSTK,PE,815,0.05,
BFO,1106443,700,LICLOPT,LICI26JUN810PE,25-JUN-2026,OPTSTK,PE,810,0.05,
BFO,1108935,700,LICLOPT,LICI26JUN805PE,25-JUN-2026,OPTSTK,PE,805,0.05,
BFO,1108757,700,LICLOPT,LICI26JUN800PE,25-JUN-2026,OPTSTK,PE,800,0.05,
BFO,1104180,700,LICLOPT,LICI26JUN795PE,25-JUN-2026,OPTSTK,PE,795,0.05,
BFO,1103926,700,LICLOPT,LICI26JUN790PE,25-JUN-2026,OPTSTK,PE,790,0.05,
BFO,1107502,700,LICLOPT,LICI26JUN785PE,25-JUN-2026,OPTSTK,PE,785,0.05,
BFO,1107129,700,LICLOPT,LICI26JUN780PE,25-JUN-2026,OPTSTK,PE,780,0.05,
BFO,1109326,700,LICLOPT,LICI26JUN775PE,25-JUN-2026,OPTSTK,PE,775,0.05,
BFO,1109116,700,LICLOPT,LICI26JUN770PE,25-JUN-2026,OPTSTK,PE,770,0.05,
BFO,1111410,700,LICLOPT,LICI26JUN765PE,25-JUN-2026,OPTSTK,PE,765,0.05,
BFO,1110753,700,LICLOPT,LICI26JUN760PE,25-JUN-2026,OPTSTK,PE,760,0.05,
BFO,1103556,700,LICLOPT,LICI26JUN755PE,25-JUN-2026,OPTSTK,PE,755,0.05,
BFO,1103142,700,LICLOPT,LICI26JUN750PE,25-JUN-2026,OPTSTK,PE,750,0.05,
BFO,1106661,700,LICLOPT,LICI26JUN745PE,25-JUN-2026,OPTSTK,PE,745,0.05,
BFO,1115455,700,LICLOPT,LICI26JUN740PE,25-JUN-2026,OPTSTK,PE,740,0.05,
BFO,1116363,700,LICLOPT,LICI26JUN735PE,25-JUN-2026,OPTSTK,PE,735,0.05,
BFO,1116288,700,LICLOPT,LICI26JUN730PE,25-JUN-2026,OPTSTK,PE,730,0.05,
BFO,1120765,700,LICLOPT,LICI26JUN725PE,25-JUN-2026,OPTSTK,PE,725,0.05,
BFO,1120656,700,LICLOPT,LICI26JUN720PE,25-JUN-2026,OPTSTK,PE,720,0.05,
BFO,1117153,700,LICLOPT,LICI26JUN715PE,25-JUN-2026,OPTSTK,PE,715,0.05,
BFO,1116929,700,LICLOPT,LICI26JUN710PE,25-JUN-2026,OPTSTK,PE,710,0.05,
BFO,1118656,700,LICLOPT,LICI26JUN705PE,25-JUN-2026,OPTSTK,PE,705,0.05,
BFO,1118582,700,LICLOPT,LICI26JUN700PE,25-JUN-2026,OPTSTK,PE,700,0.05,
BFO,1119136,700,LICLOPT,LICI26JUN695PE,25-JUN-2026,OPTSTK,PE,695,0.05,
BFO,1119031,700,LICLOPT,LICI26JUN690PE,25-JUN-2026,OPTSTK,PE,690,0.05,
BFO,1127251,700,LICLOPT,LICI26JUN875CE,25-JUN-2026,OPTSTK,CE,875,0.05,
BFO,1127211,700,LICLOPT,LICI26JUN870CE,25-JUN-2026,OPTSTK,CE,870,0.05,
BFO,1127468,700,LICLOPT,LICI26JUN865CE,25-JUN-2026,OPTSTK,CE,865,0.05,
BFO,1127445,700,LICLOPT,LICI26JUN860CE,25-JUN-2026,OPTSTK,CE,860,0.05,
BFO,1127692,700,LICLOPT,LICI26JUN855CE,25-JUN-2026,OPTSTK,CE,855,0.05,
BFO,1127659,700,LICLOPT,LICI26JUN850CE,25-JUN-2026,OPTSTK,CE,850,0.05,
BFO,1126908,700,LICLOPT,LICI26JUN845CE,25-JUN-2026,OPTSTK,CE,845,0.05,
BFO,1126675,700,LICLOPT,LICI26JUN840CE,25-JUN-2026,OPTSTK,CE,840,0.05,
BFO,1126180,700,LICLOPT,LICI26JUN835CE,25-JUN-2026,OPTSTK,CE,835,0.05,
BFO,1124388,700,LICLOPT,LICI26JUN830CE,25-JUN-2026,OPTSTK,CE,830,0.05,
BFO,1124810,700,LICLOPT,LICI26JUN825CE,25-JUN-2026,OPTSTK,CE,825,0.05,
BFO,1124772,700,LICLOPT,LICI26JUN820CE,25-JUN-2026,OPTSTK,CE,820,0.05,
BFO,1110210,700,LICLOPT,LICI26JUN815CE,25-JUN-2026,OPTSTK,CE,815,0.05,
BFO,1110019,700,LICLOPT,LICI26JUN810CE,25-JUN-2026,OPTSTK,CE,810,0.05,
BFO,1101983,700,LICLOPT,LICI26JUN805CE,25-JUN-2026,OPTSTK,CE,805,0.05,
BFO,1113046,700,LICLOPT,LICI26JUN800CE,25-JUN-2026,OPTSTK,CE,800,0.05,
BFO,1103938,700,LICLOPT,LICI26JUN795CE,25-JUN-2026,OPTSTK,CE,795,0.05,
BFO,1103696,700,LICLOPT,LICI26JUN790CE,25-JUN-2026,OPTSTK,CE,790,0.05,
BFO,1107145,700,LICLOPT,LICI26JUN785CE,25-JUN-2026,OPTSTK,CE,785,0.05,
BFO,1106841,700,LICLOPT,LICI26JUN780CE,25-JUN-2026,OPTSTK,CE,780,0.05,
BFO,1109126,700,LICLOPT,LICI26JUN775CE,25-JUN-2026,OPTSTK,CE,775,0.05,
BFO,1108948,700,LICLOPT,LICI26JUN770CE,25-JUN-2026,OPTSTK,CE,770,0.05,
BFO,1110771,700,LICLOPT,LICI26JUN765CE,25-JUN-2026,OPTSTK,CE,765,0.05,
BFO,1110564,700,LICLOPT,LICI26JUN760CE,25-JUN-2026,OPTSTK,CE,760,0.05,
BFO,1103177,700,LICLOPT,LICI26JUN755CE,25-JUN-2026,OPTSTK,CE,755,0.05,
BFO,1102727,700,LICLOPT,LICI26JUN750CE,25-JUN-2026,OPTSTK,CE,750,0.05,
BFO,1106323,700,LICLOPT,LICI26JUN745CE,25-JUN-2026,OPTSTK,CE,745,0.05,
BFO,1115354,700,LICLOPT,LICI26JUN740CE,25-JUN-2026,OPTSTK,CE,740,0.05,
BFO,1116297,700,LICLOPT,LICI26JUN735CE,25-JUN-2026,OPTSTK,CE,735,0.05,
BFO,1116208,700,LICLOPT,LICI26JUN730CE,25-JUN-2026,OPTSTK,CE,730,0.05,
BFO,1120663,700,LICLOPT,LICI26JUN725CE,25-JUN-2026,OPTSTK,CE,725,0.05,
BFO,1120572,700,LICLOPT,LICI26JUN720CE,25-JUN-2026,OPTSTK,CE,720,0.05,
BFO,1116936,700,LICLOPT,LICI26JUN715CE,25-JUN-2026,OPTSTK,CE,715,0.05,
BFO,1121420,700,LICLOPT,LICI26JUN710CE,25-JUN-2026,OPTSTK,CE,710,0.05,
BFO,1118589,700,LICLOPT,LICI26JUN705CE,25-JUN-2026,OPTSTK,CE,705,0.05,
BFO,1118446,700,LICLOPT,LICI26JUN700CE,25-JUN-2026,OPTSTK,CE,700,0.05,
BFO,1120879,700,LICLOPT,LICI26JUN695CE,25-JUN-2026,OPTSTK,CE,695,0.05,
BFO,1120776,700,LICLOPT,LICI26JUN690CE,25-JUN-2026,OPTSTK,CE,690,0.05,
BFO,1157600,700,LICLOPT,LICI26JUL845PE,30-JUL-2026,OPTSTK,PE,845,0.05,
BFO,1157510,700,LICLOPT,LICI26JUL840PE,30-JUL-2026,OPTSTK,PE,840,0.05,
BFO,1137331,700,LICLOPT,LICI26JUL835PE,30-JUL-2026,OPTSTK,PE,835,0.05,
BFO,1137048,700,LICLOPT,LICI26JUL830PE,30-JUL-2026,OPTSTK,PE,830,0.05,
BFO,1140742,700,LICLOPT,LICI26JUL825PE,30-JUL-2026,OPTSTK,PE,825,0.05,
BFO,1140480,700,LICLOPT,LICI26JUL820PE,30-JUL-2026,OPTSTK,PE,820,0.05,
BFO,1144384,700,LICLOPT,LICI26JUL815PE,30-JUL-2026,OPTSTK,PE,815,0.05,
BFO,1143932,700,LICLOPT,LICI26JUL810PE,30-JUL-2026,OPTSTK,PE,810,0.05,
BFO,1148272,700,LICLOPT,LICI26JUL805PE,30-JUL-2026,OPTSTK,PE,805,0.05,
BFO,1147790,700,LICLOPT,LICI26JUL800PE,30-JUL-2026,OPTSTK,PE,800,0.05,
BFO,1141322,700,LICLOPT,LICI26JUL795PE,30-JUL-2026,OPTSTK,PE,795,0.05,
BFO,1141024,700,LICLOPT,LICI26JUL790PE,30-JUL-2026,OPTSTK,PE,790,0.05,
BFO,1145136,700,LICLOPT,LICI26JUL785PE,30-JUL-2026,OPTSTK,PE,785,0.05,
BFO,1144754,700,LICLOPT,LICI26JUL780PE,30-JUL-2026,OPTSTK,PE,780,0.05,
BFO,1148995,700,LICLOPT,LICI26JUL775PE,30-JUL-2026,OPTSTK,PE,775,0.05,
BFO,1148655,700,LICLOPT,LICI26JUL770PE,30-JUL-2026,OPTSTK,PE,770,0.05,
BFO,1137196,700,LICLOPT,LICI26JUL765PE,30-JUL-2026,OPTSTK,PE,765,0.05,
BFO,1174520,700,LICLOPT,LICI26JUL760PE,30-JUL-2026,OPTSTK,PE,760,0.05,
BFO,1174709,700,LICLOPT,LICI26JUL755PE,30-JUL-2026,OPTSTK,PE,755,0.05,
BFO,1174685,700,LICLOPT,LICI26JUL750PE,30-JUL-2026,OPTSTK,PE,750,0.05,
BFO,1174907,700,LICLOPT,LICI26JUL745PE,30-JUL-2026,OPTSTK,PE,745,0.05,
BFO,1155539,700,LICLOPT,LICI26JUL845CE,30-JUL-2026,OPTSTK,CE,845,0.05,
BFO,1155443,700,LICLOPT,LICI26JUL840CE,30-JUL-2026,OPTSTK,CE,840,0.05,
BFO,1143484,700,LICLOPT,LICI26JUL835CE,30-JUL-2026,OPTSTK,CE,835,0.05,
BFO,1142740,700,LICLOPT,LICI26JUL830CE,30-JUL-2026,OPTSTK,CE,830,0.05,
BFO,1147238,700,LICLOPT,LICI26JUL825CE,30-JUL-2026,OPTSTK,CE,825,0.05,
BFO,1146712,700,LICLOPT,LICI26JUL820CE,30-JUL-2026,OPTSTK,CE,820,0.05,
BFO,1150957,700,LICLOPT,LICI26JUL815CE,30-JUL-2026,OPTSTK,CE,815,0.05,
BFO,1150515,700,LICLOPT,LICI26JUL810CE,30-JUL-2026,OPTSTK,CE,810,0.05,
BFO,1139425,700,LICLOPT,LICI26JUL805CE,30-JUL-2026,OPTSTK,CE,805,0.05,
BFO,1138976,700,LICLOPT,LICI26JUL800CE,30-JUL-2026,OPTSTK,CE,800,0.05,
BFO,1141039,700,LICLOPT,LICI26JUL795CE,30-JUL-2026,OPTSTK,CE,795,0.05,
BFO,1140760,700,LICLOPT,LICI26JUL790CE,30-JUL-2026,OPTSTK,CE,790,0.05,
BFO,1144778,700,LICLOPT,LICI26JUL785CE,30-JUL-2026,OPTSTK,CE,785,0.05,
BFO,1144424,700,LICLOPT,LICI26JUL780CE,30-JUL-2026,OPTSTK,CE,780,0.05,
BFO,1148668,700,LICLOPT,LICI26JUL775CE,30-JUL-2026,OPTSTK,CE,775,0.05,
BFO,1148298,700,LICLOPT,LICI26JUL770CE,30-JUL-2026,OPTSTK,CE,770,0.05,
BFO,1136956,700,LICLOPT,LICI26JUL765CE,30-JUL-2026,OPTSTK,CE,765,0.05,
BFO,1174499,700,LICLOPT,LICI26JUL760CE,30-JUL-2026,OPTSTK,CE,760,0.05,
BFO,1174687,700,LICLOPT,LICI26JUL755CE,30-JUL-2026,OPTSTK,CE,755,0.05,
BFO,1174656,700,LICLOPT,LICI26JUL750CE,30-JUL-2026,OPTSTK,CE,750,0.05,
BFO,1174884,700,LICLOPT,LICI26JUL745CE,30-JUL-2026,OPTSTK,CE,745,0.05,
BFO,1142470,700,LICLFUT,LICI26JULFUT,30-JUL-2026,FUTSTK,XX,0,0.05,
BFO,869456,700,LICLFUT,LICI26MAYFUT,27-MAY-2026,FUTSTK,XX,0,0.05,
BFO,1104306,700,LICLFUT,LICI26JUNFUT,25-JUN-2026,FUTSTK,XX,0,0.05,
BFO,1159307,1000,LICHOPT,LICHSGFIN26MAY620PE,27-MAY-2026,OPTSTK,PE,620,0.05,
BFO,1157482,1000,LICHOPT,LICHSGFIN26MAY615PE,27-MAY-2026,OPTSTK,PE,615,0.05,
BFO,1157389,1000,LICHOPT,LICHSGFIN26MAY610PE,27-MAY-2026,OPTSTK,PE,610,0.05,
BFO,1154599,1000,LICHOPT,LICHSGFIN26MAY605PE,27-MAY-2026,OPTSTK,PE,605,0.05,
BFO,1130608,1000,LICHOPT,LICHSGFIN26MAY600PE,27-MAY-2026,OPTSTK,PE,600,0.05,
BFO,1131044,1000,LICHOPT,LICHSGFIN26MAY595PE,27-MAY-2026,OPTSTK,PE,595,0.05,
BFO,1131030,1000,LICHOPT,LICHSGFIN26MAY590PE,27-MAY-2026,OPTSTK,PE,590,0.05,
BFO,1131200,1000,LICHOPT,LICHSGFIN26MAY585PE,27-MAY-2026,OPTSTK,PE,585,0.05,
BFO,875368,1000,LICHOPT,LICHSGFIN26MAY580PE,27-MAY-2026,OPTSTK,PE,580,0.05,
BFO,869716,1000,LICHOPT,LICHSGFIN26MAY575PE,27-MAY-2026,OPTSTK,PE,575,0.05,
BFO,869507,1000,LICHOPT,LICHSGFIN26MAY570PE,27-MAY-2026,OPTSTK,PE,570,0.05,
BFO,871503,1000,LICHOPT,LICHSGFIN26MAY565PE,27-MAY-2026,OPTSTK,PE,565,0.05,
BFO,871301,1000,LICHOPT,LICHSGFIN26MAY560PE,27-MAY-2026,OPTSTK,PE,560,0.05,
BFO,873321,1000,LICHOPT,LICHSGFIN26MAY555PE,27-MAY-2026,OPTSTK,PE,555,0.05,
BFO,873112,1000,LICHOPT,LICHSGFIN26MAY550PE,27-MAY-2026,OPTSTK,PE,550,0.05,
BFO,875078,1000,LICHOPT,LICHSGFIN26MAY545PE,27-MAY-2026,OPTSTK,PE,545,0.05,
BFO,874881,1000,LICHOPT,LICHSGFIN26MAY540PE,27-MAY-2026,OPTSTK,PE,540,0.05,
BFO,869219,1000,LICHOPT,LICHSGFIN26MAY535PE,27-MAY-2026,OPTSTK,PE,535,0.05,
BFO,868995,1000,LICHOPT,LICHSGFIN26MAY530PE,27-MAY-2026,OPTSTK,PE,530,0.05,
BFO,871008,1000,LICHOPT,LICHSGFIN26MAY525PE,27-MAY-2026,OPTSTK,PE,525,0.05,
BFO,870804,1000,LICHOPT,LICHSGFIN26MAY520PE,27-MAY-2026,OPTSTK,PE,520,0.05,
BFO,872820,1000,LICHOPT,LICHSGFIN26MAY515PE,27-MAY-2026,OPTSTK,PE,515,0.05,
BFO,872610,1000,LICHOPT,LICHSGFIN26MAY510PE,27-MAY-2026,OPTSTK,PE,510,0.05,
BFO,877516,1000,LICHOPT,LICHSGFIN26MAY505PE,27-MAY-2026,OPTSTK,PE,505,0.05,
BFO,878547,1000,LICHOPT,LICHSGFIN26MAY500PE,27-MAY-2026,OPTSTK,PE,500,0.05,
BFO,878756,1000,LICHOPT,LICHSGFIN26MAY495PE,27-MAY-2026,OPTSTK,PE,495,0.05,
BFO,880437,1000,LICHOPT,LICHSGFIN26MAY490PE,27-MAY-2026,OPTSTK,PE,490,0.05,
BFO,879164,1000,LICHOPT,LICHSGFIN26MAY485PE,27-MAY-2026,OPTSTK,PE,485,0.05,
BFO,879115,1000,LICHOPT,LICHSGFIN26MAY480PE,27-MAY-2026,OPTSTK,PE,480,0.05,
BFO,881413,1000,LICHOPT,LICHSGFIN26MAY475PE,27-MAY-2026,OPTSTK,PE,475,0.05,
BFO,882265,1000,LICHOPT,LICHSGFIN26MAY470PE,27-MAY-2026,OPTSTK,PE,470,0.05,
BFO,882717,1000,LICHOPT,LICHSGFIN26MAY465PE,27-MAY-2026,OPTSTK,PE,465,0.05,
BFO,886141,1000,LICHOPT,LICHSGFIN26MAY460PE,27-MAY-2026,OPTSTK,PE,460,0.05,
BFO,889057,1000,LICHOPT,LICHSGFIN26MAY455PE,27-MAY-2026,OPTSTK,PE,455,0.05,
BFO,889033,1000,LICHOPT,LICHSGFIN26MAY450PE,27-MAY-2026,OPTSTK,PE,450,0.05,
BFO,889605,1000,LICHOPT,LICHSGFIN26MAY445PE,27-MAY-2026,OPTSTK,PE,445,0.05,
BFO,889551,1000,LICHOPT,LICHSGFIN26MAY440PE,27-MAY-2026,OPTSTK,PE,440,0.05,
BFO,1100124,1000,LICHOPT,LICHSGFIN26MAY435PE,27-MAY-2026,OPTSTK,PE,435,0.05,
BFO,1100073,1000,LICHOPT,LICHSGFIN26MAY430PE,27-MAY-2026,OPTSTK,PE,430,0.05,
BFO,1100631,1000,LICHOPT,LICHSGFIN26MAY425PE,27-MAY-2026,OPTSTK,PE,425,0.05,
BFO,1158133,1000,LICHOPT,LICHSGFIN26MAY620CE,27-MAY-2026,OPTSTK,CE,620,0.05,
BFO,1155395,1000,LICHOPT,LICHSGFIN26MAY615CE,27-MAY-2026,OPTSTK,CE,615,0.05,
BFO,1155243,1000,LICHOPT,LICHSGFIN26MAY610CE,27-MAY-2026,OPTSTK,CE,610,0.05,
BFO,1156369,1000,LICHOPT,LICHSGFIN26MAY605CE,27-MAY-2026,OPTSTK,CE,605,0.05,
BFO,1130927,1000,LICHOPT,LICHSGFIN26MAY600CE,27-MAY-2026,OPTSTK,CE,600,0.05,
BFO,1131033,1000,LICHOPT,LICHSGFIN26MAY595CE,27-MAY-2026,OPTSTK,CE,595,0.05,
BFO,1131024,1000,LICHOPT,LICHSGFIN26MAY590CE,27-MAY-2026,OPTSTK,CE,590,0.05,
BFO,1131183,1000,LICHOPT,LICHSGFIN26MAY585CE,27-MAY-2026,OPTSTK,CE,585,0.05,
BFO,875181,1000,LICHOPT,LICHSGFIN26MAY580CE,27-MAY-2026,OPTSTK,CE,580,0.05,
BFO,869519,1000,LICHOPT,LICHSGFIN26MAY575CE,27-MAY-2026,OPTSTK,CE,575,0.05,
BFO,869321,1000,LICHOPT,LICHSGFIN26MAY570CE,27-MAY-2026,OPTSTK,CE,570,0.05,
BFO,871317,1000,LICHOPT,LICHSGFIN26MAY565CE,27-MAY-2026,OPTSTK,CE,565,0.05,
BFO,871122,1000,LICHOPT,LICHSGFIN26MAY560CE,27-MAY-2026,OPTSTK,CE,560,0.05,
BFO,873123,1000,LICHOPT,LICHSGFIN26MAY555CE,27-MAY-2026,OPTSTK,CE,555,0.05,
BFO,872909,1000,LICHOPT,LICHSGFIN26MAY550CE,27-MAY-2026,OPTSTK,CE,550,0.05,
BFO,874893,1000,LICHOPT,LICHSGFIN26MAY545CE,27-MAY-2026,OPTSTK,CE,545,0.05,
BFO,874692,1000,LICHOPT,LICHSGFIN26MAY540CE,27-MAY-2026,OPTSTK,CE,540,0.05,
BFO,869010,1000,LICHOPT,LICHSGFIN26MAY535CE,27-MAY-2026,OPTSTK,CE,535,0.05,
BFO,868786,1000,LICHOPT,LICHSGFIN26MAY530CE,27-MAY-2026,OPTSTK,CE,530,0.05,
BFO,870818,1000,LICHOPT,LICHSGFIN26MAY525CE,27-MAY-2026,OPTSTK,CE,525,0.05,
BFO,870605,1000,LICHOPT,LICHSGFIN26MAY520CE,27-MAY-2026,OPTSTK,CE,520,0.05,
BFO,872623,1000,LICHOPT,LICHSGFIN26MAY515CE,27-MAY-2026,OPTSTK,CE,515,0.05,
BFO,872416,1000,LICHOPT,LICHSGFIN26MAY510CE,27-MAY-2026,OPTSTK,CE,510,0.05,
BFO,877499,1000,LICHOPT,LICHSGFIN26MAY505CE,27-MAY-2026,OPTSTK,CE,505,0.05,
BFO,878521,1000,LICHOPT,LICHSGFIN26MAY500CE,27-MAY-2026,OPTSTK,CE,500,0.05,
BFO,878080,1000,LICHOPT,LICHSGFIN26MAY495CE,27-MAY-2026,OPTSTK,CE,495,0.05,
BFO,879439,1000,LICHOPT,LICHSGFIN26MAY490CE,27-MAY-2026,OPTSTK,CE,490,0.05,
BFO,879872,1000,LICHOPT,LICHSGFIN26MAY485CE,27-MAY-2026,OPTSTK,CE,485,0.05,
BFO,879838,1000,LICHOPT,LICHSGFIN26MAY480CE,27-MAY-2026,OPTSTK,CE,480,0.05,
BFO,881593,1000,LICHOPT,LICHSGFIN26MAY475CE,27-MAY-2026,OPTSTK,CE,475,0.05,
BFO,882966,1000,LICHOPT,LICHSGFIN26MAY470CE,27-MAY-2026,OPTSTK,CE,470,0.05,
BFO,881788,1000,LICHOPT,LICHSGFIN26MAY465CE,27-MAY-2026,OPTSTK,CE,465,0.05,
BFO,885096,1000,LICHOPT,LICHSGFIN26MAY460CE,27-MAY-2026,OPTSTK,CE,460,0.05,
BFO,888457,1000,LICHOPT,LICHSGFIN26MAY455CE,27-MAY-2026,OPTSTK,CE,455,0.05,
BFO,888428,1000,LICHOPT,LICHSGFIN26MAY450CE,27-MAY-2026,OPTSTK,CE,450,0.05,
BFO,1100518,1000,LICHOPT,LICHSGFIN26MAY445CE,27-MAY-2026,OPTSTK,CE,445,0.05,
BFO,1100464,1000,LICHOPT,LICHSGFIN26MAY440CE,27-MAY-2026,OPTSTK,CE,440,0.05,
BFO,1101026,1000,LICHOPT,LICHSGFIN26MAY435CE,27-MAY-2026,OPTSTK,CE,435,0.05,
BFO,1100970,1000,LICHOPT,LICHSGFIN26MAY430CE,27-MAY-2026,OPTSTK,CE,430,0.05,
BFO,1101537,1000,LICHOPT,LICHSGFIN26MAY425CE,27-MAY-2026,OPTSTK,CE,425,0.05,
BFO,1160559,1000,LICHOPT,LICHSGFIN26JUN620PE,25-JUN-2026,OPTSTK,PE,620,0.05,
BFO,1154970,1000,LICHOPT,LICHSGFIN26JUN615PE,25-JUN-2026,OPTSTK,PE,615,0.05,
BFO,1154882,1000,LICHOPT,LICHSGFIN26JUN610PE,25-JUN-2026,OPTSTK,PE,610,0.05,
BFO,1156045,1000,LICHOPT,LICHSGFIN26JUN605PE,25-JUN-2026,OPTSTK,PE,605,0.05,
BFO,1130866,1000,LICHOPT,LICHSGFIN26JUN600PE,25-JUN-2026,OPTSTK,PE,600,0.05,
BFO,1130999,1000,LICHOPT,LICHSGFIN26JUN595PE,25-JUN-2026,OPTSTK,PE,595,0.05,
BFO,1130982,1000,LICHOPT,LICHSGFIN26JUN590PE,25-JUN-2026,OPTSTK,PE,590,0.05,
BFO,1131137,1000,LICHOPT,LICHSGFIN26JUN585PE,25-JUN-2026,OPTSTK,PE,585,0.05,
BFO,1131113,1000,LICHOPT,LICHSGFIN26JUN580PE,25-JUN-2026,OPTSTK,PE,580,0.05,
BFO,1128858,1000,LICHOPT,LICHSGFIN26JUN575PE,25-JUN-2026,OPTSTK,PE,575,0.05,
BFO,1128809,1000,LICHOPT,LICHSGFIN26JUN570PE,25-JUN-2026,OPTSTK,PE,570,0.05,
BFO,1124344,1000,LICHOPT,LICHSGFIN26JUN565PE,25-JUN-2026,OPTSTK,PE,565,0.05,
BFO,1124304,1000,LICHOPT,LICHSGFIN26JUN560PE,25-JUN-2026,OPTSTK,PE,560,0.05,
BFO,1124735,1000,LICHOPT,LICHSGFIN26JUN555PE,25-JUN-2026,OPTSTK,PE,555,0.05,
BFO,1121951,1000,LICHOPT,LICHSGFIN26JUN550PE,25-JUN-2026,OPTSTK,PE,550,0.05,
BFO,1122122,1000,LICHOPT,LICHSGFIN26JUN545PE,25-JUN-2026,OPTSTK,PE,545,0.05,
BFO,1116534,1000,LICHOPT,LICHSGFIN26JUN540PE,25-JUN-2026,OPTSTK,PE,540,0.05,
BFO,1116807,1000,LICHOPT,LICHSGFIN26JUN535PE,25-JUN-2026,OPTSTK,PE,535,0.05,
BFO,1112327,1000,LICHOPT,LICHSGFIN26JUN530PE,25-JUN-2026,OPTSTK,PE,530,0.05,
BFO,1104390,1000,LICHOPT,LICHSGFIN26JUN525PE,25-JUN-2026,OPTSTK,PE,525,0.05,
BFO,1104074,1000,LICHOPT,LICHSGFIN26JUN520PE,25-JUN-2026,OPTSTK,PE,520,0.05,
BFO,1107687,1000,LICHOPT,LICHSGFIN26JUN515PE,25-JUN-2026,OPTSTK,PE,515,0.05,
BFO,1107346,1000,LICHOPT,LICHSGFIN26JUN510PE,25-JUN-2026,OPTSTK,PE,510,0.05,
BFO,1109428,1000,LICHOPT,LICHSGFIN26JUN505PE,25-JUN-2026,OPTSTK,PE,505,0.05,
BFO,1109236,1000,LICHOPT,LICHSGFIN26JUN500PE,25-JUN-2026,OPTSTK,PE,500,0.05,
BFO,1110393,1000,LICHOPT,LICHSGFIN26JUN495PE,25-JUN-2026,OPTSTK,PE,495,0.05,
BFO,1110213,1000,LICHOPT,LICHSGFIN26JUN490PE,25-JUN-2026,OPTSTK,PE,490,0.05,
BFO,1102399,1000,LICHOPT,LICHSGFIN26JUN485PE,25-JUN-2026,OPTSTK,PE,485,0.05,
BFO,1102003,1000,LICHOPT,LICHSGFIN26JUN480PE,25-JUN-2026,OPTSTK,PE,480,0.05,
BFO,1105559,1000,LICHOPT,LICHSGFIN26JUN475PE,25-JUN-2026,OPTSTK,PE,475,0.05,
BFO,1105055,1000,LICHOPT,LICHSGFIN26JUN470PE,25-JUN-2026,OPTSTK,PE,470,0.05,
BFO,1108370,1000,LICHOPT,LICHSGFIN26JUN465PE,25-JUN-2026,OPTSTK,PE,465,0.05,
BFO,1108177,1000,LICHOPT,LICHSGFIN26JUN460PE,25-JUN-2026,OPTSTK,PE,460,0.05,
BFO,1160495,1000,LICHOPT,LICHSGFIN26JUN620CE,25-JUN-2026,OPTSTK,CE,620,0.05,
BFO,1154887,1000,LICHOPT,LICHSGFIN26JUN615CE,25-JUN-2026,OPTSTK,CE,615,0.05,
BFO,1154813,1000,LICHOPT,LICHSGFIN26JUN610CE,25-JUN-2026,OPTSTK,CE,610,0.05,
BFO,1155948,1000,LICHOPT,LICHSGFIN26JUN605CE,25-JUN-2026,OPTSTK,CE,605,0.05,
BFO,1130855,1000,LICHOPT,LICHSGFIN26JUN600CE,25-JUN-2026,OPTSTK,CE,600,0.05,
BFO,1130983,1000,LICHOPT,LICHSGFIN26JUN595CE,25-JUN-2026,OPTSTK,CE,595,0.05,
BFO,1130962,1000,LICHOPT,LICHSGFIN26JUN590CE,25-JUN-2026,OPTSTK,CE,590,0.05,
BFO,1131116,1000,LICHOPT,LICHSGFIN26JUN585CE,25-JUN-2026,OPTSTK,CE,585,0.05,
BFO,1131098,1000,LICHOPT,LICHSGFIN26JUN580CE,25-JUN-2026,OPTSTK,CE,580,0.05,
